landscape,ignitionPoint,ignitionIndex,burnedOutCells
92,99,20290,1
96,0,33412,1
96,1,30746,1
96,2,16248,3
96,3,36877,1
96,4,24039,5587
96,5,25613,51
96,6,5616,3
96,7,17203,2
96,8,8331,49
96,9,12140,7
96,10,25008,14
96,11,25534,13
96,12,19825,3
96,13,33160,0
96,14,14485,14
96,15,7851,5210
96,16,13347,3
96,17,22877,77
96,18,7352,6
96,19,25291,5896
96,20,13722,3
96,21,15947,32
96,22,27419,18
96,23,21515,1
96,24,23679,6080
96,25,15087,5846
96,26,27966,1
96,27,16798,55
96,28,7822,5473
96,29,11358,7
96,30,17490,29
96,31,8457,6221
96,32,7959,4
96,33,26750,4
96,34,32901,6687
96,35,28619,13
96,36,27231,5604
96,37,20096,99
96,38,33660,5553
96,39,14630,2
96,40,34787,20
96,41,27709,6
96,42,27999,3
96,43,25550,3
96,44,27068,5898
96,45,29996,2
96,46,31053,6555
96,47,22061,1
96,48,26910,45
96,49,9662,6151
96,50,8432,4863
96,51,18065,5148
96,52,37882,5789
96,53,39126,4
96,54,22892,2
96,55,17331,15
96,56,16324,7
96,57,32680,5835
96,58,17649,6681
96,59,17701,15
96,60,32847,1
96,61,35757,4
96,62,32753,1
96,63,7511,5916
96,64,11987,5
96,65,17216,57
96,66,27627,6062
96,67,6341,30
96,68,21585,36
96,69,11480,6470
96,70,34340,5
96,71,3585,7
96,72,18957,13
96,73,16227,9
96,74,11639,47
96,75,8792,21
96,76,33914,2
96,77,9403,2
96,78,31876,6368
96,79,26980,13
96,80,23668,4845
96,81,12615,42
96,82,13956,1
96,83,37038,6073
96,84,1063,4
96,85,24497,67
96,86,33533,17
96,87,2301,356
96,88,19853,27
96,89,37759,4
96,90,16400,14
96,91,1343,1
96,92,13012,1
96,93,5073,5333
96,94,35632,2
96,95,21779,17
96,96,39133,12
96,97,24310,43
96,98,19437,10
96,99,32689,4861
97,0,1038,956
97,1,13034,7773
97,2,30067,49
97,3,10743,4
97,4,8426,4133
97,5,3112,15
97,6,15559,2
97,7,14049,3919
97,8,29591,2
97,9,21033,3
97,10,20499,1
97,11,31330,2
97,12,9021,4218
97,13,3808,5
97,14,28952,2
97,15,241,168
97,16,28855,7
97,17,22615,37
97,18,18707,6
97,19,10160,14
97,20,39955,3
97,21,31391,0
97,22,32205,2
97,23,18667,3895
97,24,1701,4
97,25,10786,5
97,26,29761,91
97,27,15422,4600
97,28,14216,4100
97,29,8788,3
97,30,30949,2
97,31,26066,219
97,32,4722,27
97,33,3016,58
97,34,32663,4063
97,35,13063,4677
97,36,31795,14
97,37,11615,3639
97,38,13797,51
97,39,14830,3169
97,40,23242,4273
97,41,11995,71
97,42,36921,77
97,43,4205,1
97,44,996,2
97,45,26898,3587
97,46,23199,1
97,47,16262,4778
97,48,29298,3379
97,49,21309,4
97,50,16565,12
97,51,9521,115
97,52,23141,4
97,53,27184,9
97,54,18222,4161
97,55,4709,0
97,56,12425,2626
97,57,7524,30
97,58,11010,3345
97,59,6838,3533
97,60,24059,3380
97,61,14768,16
97,62,1782,310
97,63,34584,621
97,64,2825,78
97,65,9047,4002
97,66,22083,88
97,67,19137,1
97,68,740,92
97,69,890,5
97,70,15462,82
97,71,13229,4210
97,72,6468,10
97,73,18734,10
97,74,34435,7
97,75,13947,53
97,76,38809,7
97,77,2472,7
97,78,38391,4
97,79,25205,24
97,80,13737,202
97,81,24405,15
97,82,20729,10
97,83,20077,3
97,84,37642,8
97,85,37766,1330
97,86,6123,30
97,87,26754,32
97,88,35710,61
97,89,32329,5708
97,90,33795,20
97,91,7490,0
97,92,31718,5929
97,93,8531,105
97,94,10768,3
97,95,19881,140
97,96,34277,7760
97,97,33689,1503
97,98,23916,2
97,99,16968,7
99,0,25787,5
99,1,8458,491
99,2,2429,842
99,3,23011,14
99,4,3300,1531
99,5,11762,1
99,6,35674,2
99,7,24006,1
99,8,30720,2154
99,9,39599,4
99,10,25868,1
99,11,19739,13
99,12,26981,2
99,13,26159,12
99,14,18,100
99,15,11813,1
99,16,37838,36
99,17,23139,1
99,18,35996,3
99,19,4070,13
99,20,31137,19
99,21,4151,4
99,22,26280,2219
99,23,24363,203
99,24,5657,990
99,25,19388,4
99,26,29820,112
99,27,18175,2
99,28,5077,240
99,29,10279,2
99,30,4030,1
99,31,30848,3
99,32,14844,10
99,33,14131,1
99,34,29491,2725
99,35,526,20
99,36,22667,1542
99,37,28577,17
99,38,9874,2
99,39,14431,8
99,40,6332,1197
99,41,39776,4
99,42,22724,13
99,43,10543,2
99,44,13140,1
99,45,33095,50
99,46,38907,1167
99,47,31509,181
99,48,24522,3
99,49,38014,9
99,50,36652,1
99,51,26609,1
99,52,12623,1
99,53,14717,1
99,54,23914,39
99,55,33602,6
99,56,16574,5
99,57,14188,1
99,58,24289,2137
99,59,28564,14
99,60,37986,7
99,61,20394,40
99,62,27371,312
99,63,20438,4
99,64,24798,1
99,65,25386,19
99,66,33170,8
99,67,33545,3
99,68,6077,40
99,69,22071,2148
99,70,16867,1224
99,71,30293,2
99,72,31447,1
99,73,10072,1
99,74,28843,7
99,75,7286,226
99,76,29020,3
99,77,16334,42
99,78,29009,64
99,79,32403,266
99,80,37248,1
99,81,826,670
99,82,10832,4
99,83,13999,25
99,84,8131,2
99,85,7579,1
99,86,20943,60
99,87,17848,1
99,88,7644,159
99,89,3189,2
99,90,39006,17
99,91,38845,5
99,92,34305,665
99,93,37966,1
99,94,20495,1636
99,95,23677,3885
99,96,3990,4
99,97,14931,9
99,98,18607,1
99,99,4762,4
95,0,31267,8
95,1,2571,1
95,2,6847,4
95,3,18306,10201
95,4,38323,0
95,5,36640,5
95,6,8546,15
95,7,6891,15
95,8,32791,14
95,9,32147,44
95,10,24394,4
95,11,36505,2
95,12,1217,25
95,13,35779,2
95,14,31923,1
95,15,31054,32
95,16,10483,5226
95,17,17969,2537
95,18,27205,51
95,19,28919,2
95,20,21346,2
95,21,8416,1
95,22,39503,4
95,23,17701,8318
95,24,18758,16
95,25,10453,8448
95,26,27234,1
95,27,9493,2459
95,28,7873,588
95,29,766,2
95,30,13964,3
95,31,555,14
95,32,4329,0
95,33,14319,2
95,34,19696,6052
95,35,11198,16
95,36,14708,34
95,37,2823,7
95,38,1023,18
95,39,32652,2
95,40,21823,2090
95,41,16305,32
95,42,21653,65
95,43,37198,32
95,44,24571,8900
95,45,6406,1
95,46,12466,7737
95,47,18663,1
95,48,7604,5
95,49,18576,10641
95,50,12691,8675
95,51,35958,1
95,52,19647,35
95,53,8426,3
95,54,28268,1
95,55,11914,4
95,56,3968,34
95,57,3203,3
95,58,37893,1
95,59,30581,316
95,60,26902,9508
95,61,12737,14
95,62,686,3
95,63,9593,2
95,64,31139,12
95,65,28418,1
95,66,32736,1
95,67,31136,2
95,68,11323,2
95,69,32509,1
95,70,5810,1
95,71,13800,92
95,72,26472,6
95,73,6855,6203
95,74,33589,310
95,75,32794,2
95,76,20119,3043
95,77,18674,2667
95,78,1900,4
95,79,38331,3
95,80,13156,142
95,81,5584,8
95,82,14443,6308
95,83,24604,18
95,84,7741,1
95,85,2325,4
95,86,29450,5
95,87,13900,66
95,88,4213,0
95,89,27738,9443
95,90,23622,1160
95,91,35822,1
95,92,15463,6085
95,93,18750,9673
95,94,28278,2
95,95,19429,1463
95,96,8005,1
95,97,935,0
95,98,3045,2
95,99,36011,18
100,0,23915,1
100,1,36250,1
100,2,27874,12
100,3,15988,6
100,4,34291,3
100,5,4666,6
100,6,9036,2
100,7,37288,3
100,8,9723,4
100,9,7713,1
100,10,10622,245
100,11,8717,3933
100,12,20256,15
100,13,28457,44
100,14,32352,28
100,15,21059,3607
100,16,35380,463
100,17,25478,1
100,18,12773,32
100,19,1119,51
100,20,38653,2
100,21,30428,3144
100,22,6565,459
100,23,13772,15
100,24,15767,12
100,25,1531,4859
100,26,27848,2
100,27,11292,1
100,28,26100,1
100,29,4728,3334
100,30,34974,38
100,31,38895,821
100,32,27716,2
100,33,873,4
100,34,39244,17
100,35,13694,41
100,36,5487,1
100,37,33468,4
100,38,1506,4
100,39,15429,1
100,40,32255,3668
100,41,8500,7
100,42,20039,3387
100,43,20171,1
100,44,39131,137
100,45,17602,3
100,46,3285,21
100,47,35215,4
100,48,36462,1
100,49,19900,4
100,50,8258,3
100,51,27536,1
100,52,18919,10
100,53,27708,1
100,54,7859,11
100,55,39545,22
100,56,8025,1267
100,57,19352,1
100,58,27445,2
100,59,14248,2
100,60,1346,52
100,61,20857,3160
100,62,25222,2
100,63,32154,85
100,64,11688,2
100,65,31834,3113
100,66,5453,1
100,67,13877,85
100,68,10911,2
100,69,5471,5
100,70,31530,47
100,71,9456,1
100,72,9000,23
100,73,33551,171
100,74,22824,3678
100,75,25763,44
100,76,13492,30
100,77,18032,100
100,78,14287,66
100,79,12583,4496
100,80,16646,26
100,81,16126,1
100,82,37398,1
100,83,9193,3830
100,84,23734,34
100,85,4871,1
100,86,3894,1
100,87,20112,44
100,88,39633,82
100,89,16038,5
100,90,9626,80
100,91,25928,2
100,92,4190,4464
100,93,22553,1
100,94,16179,43
100,95,10539,3254
100,96,16059,13
100,97,21826,4680
100,98,30055,3422
100,99,13452,20
98,0,18161,6
98,1,26170,2
98,2,28611,37
98,3,9145,17
98,4,18912,5
98,5,37911,1195
98,6,22083,35
98,7,27161,1
98,8,9460,5
98,9,30705,23
98,10,30377,2
98,11,13943,2
98,12,37786,7
98,13,19159,19
98,14,25552,18
98,15,19423,32
98,16,22330,36
98,17,23401,1
98,18,24641,25
98,19,19202,333
98,20,4904,7
98,21,32355,53
98,22,21494,56
98,23,27211,166
98,24,27635,2
98,25,20042,5
98,26,28025,322
98,27,15903,2715
98,28,38684,16
98,29,12849,1
98,30,30571,17
98,31,13238,39
98,32,18081,18
98,33,1512,62
98,34,29729,7
98,35,12433,13
98,36,18102,102
98,37,33410,281
98,38,29737,4
98,39,14231,26
98,40,14229,2
98,41,15490,62
98,42,13802,1
98,43,31888,2
98,44,39212,23
98,45,36193,65
98,46,6761,32
98,47,37309,96
98,48,22133,7
98,49,22719,1963
98,50,24872,148
98,51,35153,160
98,52,27364,2
98,53,26660,33
98,54,28585,4
98,55,9872,33
98,56,20473,4
98,57,39345,1194
98,58,30928,36
98,59,39427,144
98,60,6773,0
98,61,5031,1286
98,62,18342,13
98,63,37013,240
98,64,33961,8
98,65,29907,1
98,66,38714,1475
98,67,20750,1
98,68,30569,1
98,69,32661,16
98,70,35746,1204
98,71,20649,16
98,72,3936,235
98,73,3916,757
98,74,6047,1
98,75,2131,8
98,76,24126,80
98,77,23265,4
98,78,22494,100
98,79,34179,14
98,80,7180,1
98,81,29036,13
98,82,4059,59
98,83,30960,38
98,84,11551,1
98,85,30662,22
98,86,8352,3
98,87,33396,7
98,88,31787,22
98,89,8620,1996
98,90,17964,3
98,91,32699,2
98,92,15599,33
98,93,34508,35
98,94,5358,520
98,95,29223,55
98,96,12494,2037
98,97,5552,1
98,98,14128,5
98,99,20484,20
101,0,31540,5519
101,1,14890,15
101,2,1693,19
101,3,29854,5703
101,4,15030,1
101,5,22165,3
101,6,18979,2
101,7,34133,5437
101,8,30982,141
101,9,16606,4
101,10,6114,2
101,11,14512,3
101,12,13099,50
101,13,39106,3350
101,14,6818,1
101,15,17097,7
101,16,10888,1
101,17,25216,2
101,18,24128,18
101,19,25988,75
101,20,24886,67
101,21,2224,18
101,22,7703,2
101,23,10924,14
101,24,30140,4838
101,25,878,28
101,26,29643,343
101,27,9915,6
101,28,28846,13
101,29,5806,1
101,30,8433,0
101,31,16504,4
101,32,20831,2
101,33,17139,6
101,34,39006,13
101,35,38139,1
101,36,10052,6
101,37,24987,9
101,38,25291,15
101,39,15628,3
101,40,20710,13
101,41,32786,1
101,42,28962,6037
101,43,38826,20
101,44,13059,1
101,45,18151,45
101,46,35431,23
101,47,25767,373
101,48,38850,12
101,49,35195,10
101,50,20038,1
101,51,18992,12
101,52,7826,0
101,53,12117,10
101,54,3189,10
101,55,23275,1
101,56,7774,253
101,57,37843,5
101,58,20805,18
101,59,39737,5812
101,60,32558,6190
101,61,36220,28
101,62,30603,3
101,63,15579,13
101,64,2525,182
101,65,23664,462
101,66,39909,3
101,67,26672,5739
101,68,26419,3
101,69,34880,12
101,70,9003,3
101,71,19100,10
101,72,36511,5928
101,73,36058,3
101,74,9268,8
101,75,27269,6348
101,76,18386,8
101,77,11101,65
101,78,17154,9
101,79,10807,0
101,80,6714,100
101,81,27915,29
101,82,4171,58
101,83,32232,36
101,84,20313,5
101,85,21788,8
101,86,20133,4
101,87,4565,21
101,88,11842,1
101,89,10607,1
101,90,27021,1
101,91,32074,2838
101,92,22896,5
101,93,29660,352
101,94,31315,5414
101,95,4993,4
101,96,11203,7
101,97,31205,2
101,98,34534,3593
101,99,1378,9
102,0,8663,1
102,1,31674,5399
102,2,3885,1
102,3,24609,26
102,4,29165,133
102,5,16964,1
102,6,25502,17
102,7,7246,123
102,8,10851,2
102,9,29926,21
102,10,15991,1
102,11,37125,4736
102,12,38216,6211
102,13,10808,67
102,14,3418,1
102,15,36279,5
102,16,4363,1507
102,17,22354,1
102,18,30062,5101
102,19,35029,5064
102,20,26187,4
102,21,3188,2122
102,22,36992,2
102,23,19467,1
102,24,19723,22
102,25,10133,5
102,26,27907,5424
102,27,14045,18
102,28,16961,40
102,29,9867,0
102,30,8056,11
102,31,3676,20
102,32,37837,4998
102,33,15635,76
102,34,36073,5289
102,35,1156,1
102,36,36359,122
102,37,6782,8
102,38,37583,27
102,39,15029,194
102,40,11697,0
102,41,36281,5662
102,42,5843,12
102,43,22860,1
102,44,11276,1
102,45,23799,69
102,46,15345,3
102,47,6814,13
102,48,31686,5290
102,49,36605,16
102,50,28345,14
102,51,4625,94
102,52,8400,9
102,53,15241,18
102,54,13552,9
102,55,28438,1
102,56,12174,2
102,57,26016,2
102,58,723,109
102,59,35974,2
102,60,15272,1
102,61,30131,1
102,62,7163,1671
102,63,18008,897
102,64,33662,4870
102,65,4525,226
102,66,16540,11
102,67,31933,46
102,68,16248,5
102,69,26652,7
102,70,32935,2
102,71,26521,19
102,72,33979,2
102,73,24889,2
102,74,17232,122
102,75,15453,14
102,76,3703,7
102,77,31893,4959
102,78,4905,2
102,79,19781,3
102,80,157,2511
102,81,36194,2
102,82,27501,5040
102,83,3115,3
102,84,34222,299
102,85,14684,0
102,86,18714,2
102,87,11207,2
102,88,11567,1
102,89,26898,201
102,90,11189,16
102,91,13636,1
102,92,10425,584
102,93,15637,26
102,94,25905,5172
102,95,14335,2
102,96,29420,2
102,97,3068,4
102,98,24746,109
102,99,1246,29
104,0,14417,69
104,1,1754,23
104,2,3149,2
104,3,35099,5
104,4,4544,1
104,5,27367,12
104,6,12456,42
104,7,17373,13
104,8,7466,8199
104,9,3286,6820
104,10,36237,3
104,11,35547,94
104,12,24334,1
104,13,23755,22
104,14,10218,5691
104,15,37915,15
104,16,17413,8
104,17,24431,76
104,18,18194,167
104,19,16946,11
104,20,23585,26
104,21,4909,6
104,22,22063,1
104,23,6028,12
104,24,4206,2
104,25,31622,7
104,26,27730,13
104,27,9433,7173
104,28,4378,15
104,29,1746,5671
104,30,12459,10
104,31,29333,2
104,32,7473,6138
104,33,14996,333
104,34,5588,20
104,35,38770,16
104,36,23744,2
104,37,3192,6
104,38,12999,5
104,39,19875,52
104,40,29723,2
104,41,29291,20
104,42,12080,7058
104,43,11143,3
104,44,11195,125
104,45,8855,7344
104,46,15518,69
104,47,4720,6458
104,48,6015,1
104,49,30138,0
104,50,11731,54
104,51,33360,19
104,52,3603,7
104,53,12642,73
104,54,32826,45
104,55,18112,90
104,56,39726,3
104,57,6023,26
104,58,888,6044
104,59,7148,14
104,60,9845,290
104,61,2308,6511
104,62,14043,30
104,63,13149,12
104,64,11389,476
104,65,2804,7
104,66,23279,17
104,67,25060,880
104,68,36590,14
104,69,39461,1
104,70,28719,2
104,71,15328,11
104,72,2690,5441
104,73,10876,7724
104,74,37657,108
104,75,39085,13
104,76,29421,31
104,77,26661,417
104,78,33050,1695
104,79,38185,14
104,80,13271,5964
104,81,19636,1
104,82,17193,33
104,83,21348,14
104,84,6404,88
104,85,28893,3
104,86,17904,6083
104,87,37923,107
104,88,15765,23
104,89,37964,23
104,90,39204,23
104,91,6865,5894
104,92,39016,10
104,93,3682,7686
104,94,36725,277
104,95,35651,1561
104,96,36634,3
104,97,19342,15
104,98,673,5805
104,99,37862,1
105,0,22042,1
105,1,20394,1
105,2,13320,1
105,3,8965,1
105,4,25283,467
105,5,1218,1
105,6,22398,1
105,7,10570,1
105,8,28726,1
105,9,12179,1
105,10,35376,1
105,11,1343,1
105,12,13530,4481
105,13,34403,1
105,14,24685,626
105,15,33953,1
105,16,29274,101
105,17,24170,0
105,18,29549,1
105,19,1815,1
105,20,6169,5002
105,21,16705,1
105,22,23201,1
105,23,3181,1
105,24,22228,1
105,25,27321,1
105,26,29525,1
105,27,8057,1
105,28,7123,1
105,29,2824,1
105,30,25918,1
105,31,6942,3619
105,32,588,1
105,33,27615,1
105,34,5350,3653
105,35,23214,0
105,36,31956,1
105,37,38359,1
105,38,36785,1
105,39,20075,1
105,40,21826,1
105,41,13577,2
105,42,21003,1
105,43,29798,1
105,44,25122,1
105,45,5756,114
105,46,7664,1
105,47,35273,1
105,48,8403,1
105,49,5433,1597
105,50,23511,1
105,51,24816,1
105,52,28862,1
105,53,699,1
105,54,31804,1
105,55,5489,1
105,56,39475,1
105,57,24515,1
105,58,34248,1
105,59,36284,1
105,60,4706,1
105,61,17671,1
105,62,19424,1
105,63,222,1
105,64,2226,1
105,65,34634,1
105,66,14087,1
105,67,37856,1
105,68,12097,1
105,69,28871,1
105,70,6193,1
105,71,28620,1
105,72,30201,1
105,73,17031,1
105,74,20453,1
105,75,4239,1
105,76,34315,1
105,77,19730,1
105,78,39565,1
105,79,36410,1
105,80,39691,1
105,81,31426,1
105,82,23965,1
105,83,4387,1
105,84,2984,1
105,85,5811,1
105,86,30494,0
105,87,22376,1
105,88,31622,1
105,89,32534,1
105,90,20246,1
105,91,13011,1
105,92,17722,1
105,93,7141,5161
105,94,11862,1
105,95,33753,1
105,96,28129,1
105,97,28721,1
105,98,5152,1
105,99,22141,1
106,0,39166,1
106,1,37178,1
106,2,15512,1
106,3,3720,1
106,4,39417,1
106,5,36016,1
106,6,28922,1
106,7,27330,1
106,8,8594,1
106,9,25499,1
106,10,5254,1
106,11,20308,1
106,12,2295,1
106,13,6106,1
106,14,21285,1
106,15,9487,1
106,16,26397,1
106,17,24955,1
106,18,35484,1
106,19,10857,1
106,20,11119,1
106,21,17668,1
106,22,12490,1
106,23,8076,1
106,24,8162,1
106,25,36576,1
106,26,27789,1
106,27,8538,1
106,28,35239,1
106,29,3237,1
106,30,21893,1
106,31,34114,1
106,32,17594,1
106,33,29758,1
106,34,2416,1
106,35,26232,1
106,36,14616,1
106,37,16506,1
106,38,9076,1
106,39,15828,1
106,40,12813,1
106,41,17072,1
106,42,37884,1
106,43,17481,1
106,44,23339,1
106,45,15052,1
106,46,27577,1
106,47,19968,1
106,48,1239,1
106,49,6843,1
106,50,31818,1
106,51,10448,1
106,52,33085,0
106,53,175,4248
106,54,2167,1
106,55,10652,1
106,56,3875,1
106,57,12687,1
106,58,14166,1
106,59,28874,1
106,60,27419,1
106,61,11583,1
106,62,39632,1
106,63,2652,1
106,64,33362,1
106,65,15495,1
106,66,34366,1
106,67,39468,1
106,68,1926,1
106,69,20642,1
106,70,30125,1
106,71,32392,1
106,72,24021,1
106,73,2213,1
106,74,32064,1
106,75,32424,1
106,76,19632,1
106,77,522,1
106,78,23669,1
106,79,5384,1
106,80,36782,3866
106,81,39705,1
106,82,7296,1
106,83,15270,1
106,84,16893,1
106,85,38706,1
106,86,32723,1
106,87,29018,1
106,88,27699,1
106,89,8825,1
106,90,4415,1
106,91,38221,1
106,92,1603,1
106,93,33118,1
106,94,6452,1
106,95,3095,1
106,96,6347,1
106,97,584,1
106,98,35364,1
106,99,25657,1
103,0,16289,3177
103,1,13962,29
103,2,14056,30
103,3,2122,45
103,4,9904,22
103,5,30815,5
103,6,39093,8
103,7,4091,2962
103,8,28463,5
103,9,38819,3
103,10,15131,4
103,11,2921,22
103,12,31060,7
103,13,21457,47
103,14,17885,2777
103,15,28669,28
103,16,19872,2456
103,17,25740,20
103,18,1418,26
103,19,19898,2684
103,20,12420,5
103,21,18632,0
103,22,1778,6
103,23,16620,13
103,24,37745,25
103,25,5832,3269
103,26,29702,35
103,27,12668,13
103,28,23355,7
103,29,7297,14
103,30,21515,1257
103,31,21285,2510
103,32,30953,6
103,33,28254,6
103,34,35835,1212
103,35,25601,13
103,36,923,6
103,37,38301,17
103,38,21368,5
103,39,15229,3
103,40,3800,95
103,41,20566,72
103,42,14765,1
103,43,1516,27
103,44,25204,48
103,45,20700,2239
103,46,11139,16
103,47,1014,40
103,48,34074,1102
103,49,8252,3300
103,50,125,2
103,51,36081,1410
103,52,33659,7
103,53,39651,13
103,54,12529,18
103,55,15816,1
103,56,8275,1
103,57,860,1
103,58,34084,1
103,59,25111,1
103,60,10133,3
103,61,5494,2785
103,62,16192,1
103,63,5081,1
103,64,24499,2234
103,65,36355,8
103,66,10996,576
103,67,4729,8
103,68,31756,1
103,69,16061,18
103,70,10408,53
103,71,36164,2
103,72,21489,2331
103,73,27396,19
103,74,28,20
103,75,20608,2
103,76,8597,8
103,77,24963,9
103,78,7772,3
103,79,18006,21
103,80,30225,60
103,81,4336,13
103,82,30626,39
103,83,26154,3
103,84,27154,3
103,85,31601,18
103,86,31304,121
103,87,35659,99
103,88,23776,53
103,89,21468,1
103,90,28584,5
103,91,19782,63
103,92,29131,2
103,93,19095,10
103,94,1042,119
103,95,12437,6
103,96,24564,7
103,97,12447,2
103,98,29225,5
103,99,29173,1
108,0,4919,1
108,1,7258,100
108,2,14775,15
108,3,10563,152
108,4,11148,8
108,5,6419,1
108,6,12227,19
108,7,37458,371
108,8,8857,5
108,9,38858,9354
108,10,21851,2
108,11,18729,4837
108,12,28413,1
108,13,19052,11
108,14,28085,8622
108,15,14771,11
108,16,35799,1
108,17,27032,2
108,18,23615,4
108,19,32774,12
108,20,4868,1
108,21,15742,8464
108,22,37561,47
108,23,38285,8
108,24,32646,11005
108,25,18066,5
108,26,27612,15
108,27,3927,10
108,28,19008,19
108,29,38764,16
108,30,26296,9595
108,31,19771,4956
108,32,23581,10168
108,33,29119,10636
108,34,8283,1
108,35,23845,6
108,36,5649,309
108,37,16564,9034
108,38,20845,48
108,39,20674,91
108,40,27191,33
108,41,10082,40
108,42,4121,3
108,43,5764,1
108,44,23258,106
108,45,36460,1
108,46,24102,98
108,47,14226,541
108,48,19215,90
108,49,4024,49
108,50,15204,69
108,51,2831,2
108,52,24639,83
108,53,1223,3
108,54,21441,38
108,55,326,2
108,56,35075,9878
108,57,36342,19
108,58,10683,4
108,59,3695,2
108,60,21992,71
108,61,27408,5
108,62,2864,104
108,63,37792,4
108,64,11090,2
108,65,17421,5
108,66,37457,4
108,67,32595,2
108,68,22268,1
108,69,33452,3495
108,70,25909,9558
108,71,21200,25
108,72,32733,11436
108,73,28200,1
108,74,8841,802
108,75,16055,3
108,76,8998,11377
108,77,35290,9435
108,78,15462,3
108,79,23788,1
108,80,6248,1221
108,81,26795,49
108,82,635,3
108,83,33503,218
108,84,29075,2
108,85,9267,63
108,86,31913,146
108,87,19382,3
108,88,35546,2
108,89,16243,2
108,90,32430,6
108,91,31450,9575
108,92,33842,4583
108,93,24811,10
108,94,17272,60
108,95,24411,6
108,96,13560,10304
108,97,16857,3
108,98,11291,16
108,99,22273,4866
109,0,12544,0
109,1,25898,1
109,2,28594,1
109,3,28077,1
109,4,35535,1
109,5,20270,1
109,6,25818,1
109,7,30655,251
109,8,30117,1
109,9,7752,1
109,10,20991,1
109,11,24525,1
109,12,17609,1
109,13,26052,1
109,14,2551,1
109,15,7161,1
109,16,11307,1
109,17,26771,1
109,18,34971,220
109,19,13995,1
109,20,31101,204
109,21,31186,1
109,22,2347,228
109,23,35437,1
109,24,10667,1
109,25,13765,1
109,26,29407,1
109,27,2550,1
109,28,25401,1
109,29,39842,1
